timestamp,room_id,availability,noise,light,temperature,door_activity,comfort_score,emoticon
2025-12-01T10:24:00,4,1,76,84,25.7,3,56,😐
2025-12-01T10:24:00,5,0,64,89,28.3,7,45,🔥
2025-12-01T10:25:00,1,0,37,56,23.4,3,78,🙂
2025-12-01T10:25:00,2,1,22,56,22.8,9,74,🚶
2025-12-01T10:25:00,3,1,28,73,18.3,2,71,❄️
2025-12-01T10:25:00,4,2,21,97,25.4,4,77,⛔
2025-12-01T10:25:00,5,2,24,50,20.9,1,82,⛔
2025-12-01T10:26:00,1,0,61,51,30.8,8,37,🥵
2025-12-01T10:26:00,2,2,49,86,20.9,5,65,⛔
2025-12-01T10:26:00,3,1,74,61,28.1,9,38,🔥
2025-12-01T10:26:00,4,0,77,51,26.9,8,43,🚶
2025-12-01T10:26:00,5,2,70,72,19.4,6,50,⛔
2025-12-01T10:27:00,1,1,84,48,31.8,15,13,🥵
2025-12-01T10:27:00,2,1,23,54,30.6,13,44,🥵
2025-12-01T10:27:00,3,0,74,65,19.9,5,52,❄️
2025-12-01T10:27:00,4,1,17,86,22.9,2,89,😎
2025-12-01T10:27:00,5,1,57,89,18.2,10,44,❄️
2025-12-01T10:28:00,1,0,55,62,17.9,7,50,🥶
2025-12-01T10:28:00,2,0,40,80,31.8,14,32,🥵
2025-12-01T10:28:00,3,2,32,64,18.8,15,47,⛔
2025-12-01T10:28:00,4,1,28,92,22.6,10,69,🚶
2025-12-01T10:28:00,5,2,53,57,30.8,13,31,⛔
2025-12-01T10:29:00,1,0,25,51,24.7,11,65,🌀
2025-12-01T10:29:00,2,0,55,90,25.3,11,51,🌀
2025-12-01T10:29:00,3,2,40,57,29.6,6,53,⛔
2025-12-01T10:29:00,4,1,80,71,25.4,3,55,😐
2025-12-01T10:29:00,5,0,28,96,22.6,15,60,🌀
2025-12-01T10:30:00,1,0,5,41,17.6,6,71,🥶
2025-12-01T10:30:00,2,1,36,98,20.7,3,73,🙂
2025-12-01T10:30:00,3,0,40,96,30.3,4,54,🥵
2025-12-01T10:30:00,4,1,69,41,25.4,7,52,🚶
2025-12-01T10:30:00,5,2,14,47,20.8,3,82,⛔
2025-12-01T10:31:00,1,1,34,62,23.3,2,81,🙂
2025-12-01T10:31:00,2,2,42,97,18.8,9,54,⛔
2025-12-01T10:31:00,3,1,41,55,18.0,11,48,❄️
2025-12-01T10:31:00,4,0,60,41,20.2,0,67,😐
2025-12-01T10:31:00,5,0,27,89,18.5,5,66,❄️
2025-12-01T10:32:00,1,2,27,48,21.6,1,83,⛔
2025-12-01T10:32:00,2,0,8,97,18.1,3,76,❄️
2025-12-01T10:32:00,3,0,78,65,22.5,4,60,😐
2025-12-01T10:32:00,4,0,24,94,18.8,8,63,❄️
2025-12-01T10:32:00,5,0,23,68,29.2,3,66,🔥
2025-12-01T10:33:00,1,0,38,62,19.4,4,66,❄️
2025-12-01T10:33:00,2,2,43,87,24.2,12,57,⛔
2025-12-01T10:33:00,3,1,41,95,28.2,5,59,🔥
2025-12-01T10:33:00,4,1,25,65,24.0,6,76,🚶
2025-12-01T10:33:00,5,2,77,85,22.9,14,43,⛔
2025-12-01T10:34:00,1,2,20,63,30.7,12,47,⛔
2025-12-01T10:34:00,2,1,63,52,17.6,14,33,🥶
2025-12-01T10:34:00,3,1,34,53,18.1,1,69,❄️
2025-12-01T10:34:00,4,2,63,56,30.9,14,25,⛔
2025-12-01T10:34:00,5,2,72,91,30.2,9,33,⛔
2025-12-01T10:35:00,1,1,52,63,24.6,11,54,🌀
2025-12-01T10:35:00,2,1,25,70,30.8,1,64,🥵
2025-12-01T10:35:00,3,2,15,95,28.5,13,54,⛔
2025-12-01T10:35:00,4,1,65,71,22.4,9,55,🚶
2025-12-01T10:35:00,5,0,58,74,22.6,13,52,🌀
2025-12-01T10:36:00,1,1,54,66,29.7,3,52,🔥
2025-12-01T10:36:00,2,2,55,42,28.1,15,35,⛔
2025-12-01T10:36:00,3,1,43,57,29.0,8,50,🔥
2025-12-01T10:36:00,4,0,61,47,19.2,9,47,❄️
2025-12-01T10:36:00,5,0,60,58,28.3,3,54,🔥
2025-12-01T10:37:00,1,1,54,63,19.4,6,56,❄️
2025-12-01T10:37:00,2,1,12,48,24.2,7,79,🚶
2025-12-01T10:37:00,3,0,41,41,22.4,10,63,🚶
2025-12-01T10:37:00,4,2,36,66,25.1,1,77,⛔
2025-12-01T10:37:00,5,0,45,99,23.4,6,70,🚶
2025-12-01T10:38:00,1,0,84,84,17.2,3,43,🥶
2025-12-01T10:38:00,2,1,29,80,30.8,1,63,🥵
2025-12-01T10:38:00,3,1,68,56,23.0,3,67,😐
2025-12-01T10:38:00,4,0,32,56,27.1,8,60,🚶
2025-12-01T10:38:00,5,2,56,66,21.9,10,56,⛔
2025-12-01T10:39:00,1,1,29,57,31.7,3,56,🥵
2025-12-01T10:39:00,2,1,55,50,24.1,12,53,🌀
2025-12-01T10:39:00,3,0,69,63,29.6,10,34,🔥
2025-12-01T10:39:00,4,2,48,61,20.6,14,48,⛔
2025-12-01T10:39:00,5,1,45,49,28.9,13,40,🔥
2025-12-01T10:40:00,1,0,43,61,26.2,13,49,🌀
2025-12-01T10:40:00,2,0,53,71,17.7,12,41,🥶
2025-12-01T10:40:00,3,1,57,41,20.3,10,51,🚶
2025-12-01T10:40:00,4,2,46,61,26.3,9,55,⛔
2025-12-01T10:40:00,5,2,17,55,26.8,10,63,⛔
2025-12-01T10:41:00,1,2,35,50,24.8,7,68,⛔
2025-12-01T10:41:00,2,1,5,44,26.7,1,85,😎
2025-12-01T10:41:00,3,1,36,83,20.3,13,54,🌀
2025-12-01T10:41:00,4,0,38,53,21.0,7,66,🚶
2025-12-01T10:41:00,5,1,19,87,31.6,4,59,🥵
2025-12-01T10:42:00,1,1,76,42,23.3,12,47,🌀
2025-12-01T10:42:00,2,1,30,64,20.8,10,63,🚶
2025-12-01T10:42:00,3,2,80,69,17.1,11,30,⛔
2025-12-01T10:42:00,4,1,72,70,24.5,0,66,😐
2025-12-01T10:42:00,5,0,74,60,21.3,15,38,🌀
2025-12-01T10:43:00,1,0,5,60,27.0,10,68,🚶
2025-12-01T10:43:00,2,1,83,61,23.7,14,39,🌀
2025-12-01T10:43:00,3,2,67,92,18.3,2,55,⛔
2025-12-01T10:43:00,4,0,44,58,22.7,8,67,🚶
2025-12-01T10:43:00,5,1,65,70,17.2,3,51,🥶
2025-12-01T10:44:00,1,2,74,46,29.5,7,38,⛔
2025-12-01T10:44:00,2,2,72,85,26.7,14,34,⛔
2025-12-01T10:44:00,3,2,6,83,28.2,10,64,⛔
2025-12-01T10:44:00,4,0,62,61,19.7,1,63,❄️
2025-12-01T10:44:00,5,1,64,68,18.5,11,41,❄️
2025-12-01T10:45:00,1,1,20,40,29.6,3,66,🔥
2025-12-01T10:45:00,2,1,38,40,24.1,10,63,🚶
2025-12-01T10:45:00,3,1,48,60,29.3,4,54,🔥
2025-12-01T10:45:00,4,1,52,78,22.5,2,74,🙂
2025-12-01T10:45:00,5,1,81,77,28.4,2,47,🔥
2025-12-01T10:46:00,1,0,81,79,21.9,12,42,🌀
2025-12-01T10:46:00,2,2,81,51,18.1,5,43,⛔
2025-12-01T10:46:00,3,1,62,66,31.6,13,25,🥵
2025-12-01T10:46:00,4,0,30,90,25.8,6,68,🚶
2025-12-01T10:46:00,5,1,52,59,28.6,9,46,🔥
2025-12-01T10:47:00,1,0,76,55,25.6,3,56,😐
2025-12-01T10:47:00,2,1,69,59,19.1,12,39,❄️
2025-12-01T10:47:00,3,0,44,56,18.1,9,51,❄️
2025-12-01T10:47:00,4,1,14,66,29.6,7,61,🔥
2025-12-01T10:47:00,5,1,61,49,24.6,11,50,🌀
2025-12-01T10:48:00,1,1,31,52,23.1,5,78,🙂
2025-12-01T10:48:00,2,1,52,52,29.2,15,33,🔥
2025-12-01T10:48:00,3,1,57,68,29.2,3,53,🔥
2025-12-01T10:48:00,4,0,22,87,28.4,14,49,🔥
2025-12-01T10:48:00,5,1,52,40,28.8,9,45,🔥
2025-12-01T10:49:00,1,1,52,85,18.5,4,58,❄️
2025-12-01T10:49:00,2,1,13,74,30.2,11,53,🥵
2025-12-01T10:49:00,3,0,52,65,24.4,3,69,😐
2025-12-01T10:49:00,4,2,39,54,19.2,15,46,⛔
2025-12-01T10:49:00,5,2,30,81,24.6,7,70,⛔
2025-12-01T10:50:00,1,1,46,49,21.8,0,78,🙂
2025-12-01T10:50:00,2,0,51,60,18.7,4,59,❄️
2025-12-01T10:50:00,3,1,70,42,30.2,7,37,🥵
2025-12-01T10:50:00,4,2,77,70,27.4,8,41,⛔
2025-12-01T10:50:00,5,1,32,69,18.6,1,72,❄️
2025-12-01T10:51:00,1,1,39,88,19.3,6,62,❄️
2025-12-01T10:51:00,2,0,52,43,17.9,13,40,🥶
2025-12-01T10:51:00,3,0,73,41,23.9,12,46,🌀
2025-12-01T10:51:00,4,1,18,82,25.8,9,68,🚶
2025-12-01T10:51:00,5,1,22,100,31.0,9,51,🥵
2025-12-01T10:52:00,1,0,80,44,29.4,2,45,🔥
2025-12-01T10:52:00,2,1,71,56,27.2,15,32,🌀
2025-12-01T10:52:00,3,1,74,93,18.7,8,43,❄️
2025-12-01T10:52:00,4,0,74,72,18.4,12,35,❄️
2025-12-01T10:52:00,5,1,56,100,29.4,12,36,🔥
2025-12-01T10:53:00,1,1,25,52,18.8,15,50,❄️
2025-12-01T10:53:00,2,1,34,73,31.3,1,59,🥵
2025-12-01T10:53:00,3,0,63,70,26.8,7,50,🚶
2025-12-01T10:53:00,4,1,47,48,22.5,10,61,🚶
2025-12-01T10:53:00,5,2,49,41,20.3,1,70,⛔
2025-12-01T10:54:00,1,0,67,81,17.4,10,38,🥶
2025-12-01T10:54:00,2,1,22,53,31.6,5,56,🥵
2025-12-01T10:54:00,3,0,13,40,23.4,3,88,😎
2025-12-01T10:54:00,4,0,39,84,22.5,14,57,🌀
2025-12-01T10:54:00,5,1,49,59,29.1,14,36,🔥
2025-12-01T10:55:00,1,1,56,68,27.2,14,39,🌀
2025-12-01T10:55:00,2,1,66,94,27.4,2,56,😐
2025-12-01T10:55:00,3,1,22,61,25.9,3,77,🙂
2025-12-01T10:55:00,4,1,36,52,17.1,12,46,🥶
2025-12-01T10:55:00,5,0,48,74,29.2,1,60,🔥
2025-12-01T10:56:00,1,1,7,100,18.4,10,65,❄️
2025-12-01T10:56:00,2,1,85,76,22.9,5,56,😐
2025-12-01T10:56:00,3,1,32,62,17.2,10,51,🥶
2025-12-01T10:56:00,4,0,56,64,19.6,13,44,❄️
2025-12-01T10:56:00,5,1,8,100,23.6,9,78,🚶
2025-12-01T10:57:00,1,1,31,77,26.3,5,68,😐
2025-12-01T10:57:00,2,2,69,45,23.3,6,60,⛔
2025-12-01T10:57:00,3,1,51,72,24.3,9,59,🚶
2025-12-01T10:57:00,4,1,54,67,23.2,10,59,🚶
2025-12-01T10:57:00,5,1,75,78,20.8,6,52,🚶
2025-12-01T10:58:00,1,1,40,71,28.6,0,67,🔥
2025-12-01T10:58:00,2,1,62,43,21.9,12,50,🌀
2025-12-01T10:58:00,3,1,40,83,22.3,7,69,🚶
2025-12-01T10:58:00,4,1,42,86,27.8,2,65,😐
2025-12-01T10:58:00,5,0,65,61,27.6,0,60,😐
2025-12-01T10:59:00,1,1,73,47,26.6,3,54,😕
2025-12-01T10:59:00,2,1,62,56,22.0,5,63,😐
2025-12-01T10:59:00,3,0,32,54,23.8,1,83,🙂
2025-12-01T10:59:00,4,1,76,82,30.0,9,32,🔥
2025-12-01T10:59:00,5,1,39,55,31.9,12,36,🥵
2025-12-01T11:00:00,1,1,14,64,26.3,5,75,🙂
2025-12-01T11:00:00,2,1,81,91,18.6,2,50,❄️
2025-12-01T11:00:00,3,2,25,99,31.4,0,64,⛔
2025-12-01T11:00:00,4,2,77,78,29.2,4,43,⛔
2025-12-01T11:00:00,5,2,72,62,17.8,12,34,⛔
2025-12-01T11:01:00,1,0,62,90,31.1,14,25,🥵
2025-12-01T11:01:00,2,0,51,88,28.7,9,46,🔥
2025-12-01T11:01:00,3,2,49,92,28.0,2,61,⛔
2025-12-01T11:01:00,4,1,5,82,27.4,13,61,🌀
2025-12-01T11:01:00,5,1,6,77,17.1,2,76,🥶
2025-12-01T11:02:00,1,1,33,56,17.6,2,67,🥶
2025-12-01T11:02:00,2,2,17,72,26.2,13,60,⛔
2025-12-01T11:02:00,3,0,44,47,17.2,1,63,🥶
2025-12-01T11:02:00,4,2,44,81,25.2,12,54,⛔
2025-12-01T11:02:00,5,1,47,43,19.6,9,54,❄️
2025-12-01T11:03:00,1,2,74,76,26.1,7,48,⛔
2025-12-01T11:03:00,2,2,56,47,18.3,11,43,⛔
2025-12-01T11:03:00,3,1,48,61,20.5,15,46,🌀
2025-12-01T11:03:00,4,1,8,49,26.4,13,63,🌀
2025-12-01T11:03:00,5,0,70,40,29.4,0,52,🔥
2025-12-01T11:04:00,1,1,34,68,22.4,7,72,🚶
2025-12-01T11:04:00,2,1,27,83,17.9,14,48,🥶
2025-12-01T11:04:00,3,0,41,57,23.7,3,76,🙂
2025-12-01T11:04:00,4,1,62,88,26.4,2,61,😐
2025-12-01T11:04:00,5,1,56,94,17.8,4,54,🥶
2025-12-01T11:05:00,1,1,39,45,29.6,10,46,🔥
2025-12-01T11:05:00,2,1,33,53,29.8,9,50,🔥
2025-12-01T11:05:00,3,1,18,91,31.0,0,68,🥵
2025-12-01T11:05:00,4,0,8,84,27.7,9,66,🚶
2025-12-01T11:05:00,5,1,62,94,21.8,0,71,🙂
2025-12-01T11:06:00,1,1,73,94,21.6,14,41,🌀
2025-12-01T11:06:00,2,1,79,86,27.4,15,28,🌀
2025-12-01T11:06:00,3,1,11,65,19.7,6,74,❄️
2025-12-01T11:06:00,4,0,36,74,20.2,11,57,🌀
2025-12-01T11:06:00,5,1,78,50,26.4,12,37,🌀
2025-12-01T11:07:00,1,1,35,57,18.5,1,70,❄️
2025-12-01T11:07:00,2,1,78,72,26.1,11,39,🌀
2025-12-01T11:07:00,3,0,27,54,25.8,6,70,🚶
2025-12-01T11:07:00,4,0,62,100,17.1,14,32,🥶
2025-12-01T11:07:00,5,1,14,94,27.1,15,55,🌀
2025-12-01T11:08:00,1,1,6,87,21.1,6,81,🚶
2025-12-01T11:08:00,2,1,39,42,20.7,12,55,🌀
2025-12-01T11:08:00,3,1,53,99,17.6,2,59,🥶
2025-12-01T11:08:00,4,0,85,69,23.8,15,36,🌀
2025-12-01T11:08:00,5,2,13,72,20.7,7,75,⛔
2025-12-01T11:09:00,1,1,62,45,25.5,5,58,😐
2025-12-01T11:09:00,2,0,6,57,18.3,3,78,❄️
2025-12-01T11:09:00,3,2,55,90,28.2,10,44,⛔
2025-12-01T11:09:00,4,1,77,77,29.1,8,36,🔥
2025-12-01T11:09:00,5,1,37,88,30.4,13,39,🥵
2025-12-01T11:10:00,1,0,15,66,19.2,10,64,❄️
2025-12-01T11:10:00,2,1,8,71,29.9,8,61,🔥
2025-12-01T11:10:00,3,0,14,42,26.1,4,77,🙂
2025-12-01T11:10:00,4,1,23,94,23.4,2,86,😎
2025-12-01T11:10:00,5,1,80,83,25.8,7,46,🚶
2025-12-01T11:11:00,1,1,28,99,23.5,8,72,🚶
2025-12-01T11:11:00,2,2,75,66,22.6,15,41,⛔
2025-12-01T11:11:00,3,0,57,89,23.0,5,68,😐
2025-12-01T11:11:00,4,1,7,96,23.5,5,86,😎
2025-12-01T11:11:00,5,1,9,81,29.6,9,60,🔥
2025-12-01T11:12:00,1,1,65,76,23.5,5,63,😐
2025-12-01T11:12:00,2,1,28,69,31.4,6,52,🥵
2025-12-01T11:12:00,3,0,18,90,29.7,5,63,🔥
2025-12-01T11:12:00,4,2,27,52,21.4,7,71,⛔
2025-12-01T11:12:00,5,0,25,65,26.0,8,66,🚶
2025-12-01T11:13:00,1,2,79,97,21.6,9,48,⛔
2025-12-01T11:13:00,2,0,13,78,26.5,14,59,🌀
2025-12-01T11:13:00,3,1,49,62,24.0,13,54,🌀
2025-12-01T11:13:00,4,0,20,48,31.5,0,66,🥵
2025-12-01T11:13:00,5,1,58,93,30.1,0,55,🥵
2025-12-01T11:14:00,1,2,5,46,19.4,1,85,⛔
2025-12-01T11:14:00,2,1,10,48,28.1,15,53,🔥
2025-12-01T11:14:00,3,0,15,67,29.5,6,63,🔥
2025-12-01T11:14:00,4,2,14,67,27.4,6,70,⛔
2025-12-01T11:14:00,5,1,39,46,18.2,11,50,❄️
2025-12-01T11:15:00,1,1,74,68,28.6,5,44,🔥
2025-12-01T11:15:00,2,1,67,65,24.3,8,54,🚶
2025-12-01T11:15:00,3,1,64,97,27.3,1,59,😐
2025-12-01T11:15:00,4,1,34,60,26.7,6,64,🚶
2025-12-01T11:15:00,5,0,14,47,28.4,0,78,🔥
2025-12-01T11:16:00,1,2,39,50,17.6,14,43,⛔
2025-12-01T11:16:00,2,0,35,72,21.2,6,69,🚶
2025-12-01T11:16:00,3,1,42,42,17.6,13,43,🥶
2025-12-01T11:16:00,4,2,76,46,29.8,12,27,⛔
2025-12-01T11:16:00,5,0,50,41,27.7,9,49,🚶
2025-12-01T11:17:00,1,0,69,42,17.1,15,27,🥶
2025-12-01T11:17:00,2,1,46,96,27.3,1,66,😐
2025-12-01T11:17:00,3,0,28,40,18.5,10,57,❄️
2025-12-01T11:17:00,4,0,10,99,17.3,12,57,🥶
2025-12-01T11:17:00,5,1,16,61,21.9,1,88,😎
2025-12-01T11:18:00,1,1,56,68,24.4,0,73,🙂
2025-12-01T11:18:00,2,1,48,46,25.6,15,46,🌀
2025-12-01T11:18:00,3,0,74,65,21.4,5,56,😐
2025-12-01T11:18:00,4,1,28,74,17.2,15,44,🥶
2025-12-01T11:18:00,5,1,80,47,25.6,13,36,🌀
2025-12-01T11:19:00,1,0,23,58,26.4,1,78,🙂
2025-12-01T11:19:00,2,2,26,68,22.0,3,81,⛔
2025-12-01T11:19:00,3,1,38,46,31.1,15,33,🥵
2025-12-01T11:19:00,4,1,84,61,21.0,10,42,🚶
2025-12-01T11:19:00,5,1,84,92,22.8,7,53,🚶
2025-12-01T11:20:00,1,1,30,97,24.7,14,57,🌀
2025-12-01T11:20:00,2,1,80,92,25.0,12,40,🌀
2025-12-01T11:20:00,3,1,32,40,22.8,2,83,🙂
2025-12-01T11:20:00,4,0,58,90,25.9,9,51,🚶
2025-12-01T11:20:00,5,1,59,91,17.4,5,50,🥶
2025-12-01T11:21:00,1,1,5,88,29.7,9,61,🔥
2025-12-01T11:21:00,2,0,41,87,20.7,9,60,🚶
2025-12-01T11:21:00,3,1,8,44,31.8,2,66,🥵
2025-12-01T11:21:00,4,0,26,58,20.6,2,78,🙂
2025-12-01T11:21:00,5,2,60,40,20.4,4,60,⛔
2025-12-01T11:22:00,1,2,20,97,21.5,10,69,⛔
2025-12-01T11:22:00,2,0,40,90,17.2,3,61,🥶
2025-12-01T11:22:00,3,0,51,47,20.5,5,63,😐
2025-12-01T11:22:00,4,2,14,76,20.8,13,64,⛔
2025-12-01T11:22:00,5,0,71,48,18.7,11,38,❄️
2025-12-01T11:23:00,1,1,68,84,24.3,11,49,🌀
2025-12-01T11:23:00,2,0,77,46,20.2,5,51,😕
2025-12-01T11:23:00,3,1,72,100,19.7,9,45,❄️
2025-12-01T11:23:00,4,0,64,78,29.0,15,29,🔥
2025-12-01T11:23:00,5,1,67,78,31.3,10,30,🥵
2025-12-01T11:24:00,1,0,15,84,30.2,10,54,🥵
2025-12-01T11:24:00,2,0,67,61,18.4,0,59,❄️
2025-12-01T11:24:00,3,1,40,81,19.3,4,65,❄️
2025-12-01T11:24:00,4,1,79,55,24.0,4,58,😐
2025-12-01T11:24:00,5,0,59,88,21.7,5,63,😐
2025-12-01T11:25:00,1,0,56,80,31.4,6,41,🥵
2025-12-01T11:25:00,2,1,70,77,19.1,6,49,❄️
2025-12-01T11:25:00,3,1,72,71,21.8,4,60,😐
2025-12-01T11:25:00,4,2,22,56,27.2,7,66,⛔
2025-12-01T11:25:00,5,2,83,83,31.4,5,32,⛔
2025-12-01T11:26:00,1,1,17,95,18.6,3,74,❄️
2025-12-01T11:26:00,2,1,39,43,20.5,5,67,😐
2025-12-01T11:26:00,3,1,79,52,24.9,4,55,😐
2025-12-01T11:26:00,4,1,31,80,22.0,4,77,🙂
2025-12-01T11:26:00,5,2,59,87,20.7,0,69,⛔
2025-12-01T11:27:00,1,1,27,63,28.3,0,73,🔥
2025-12-01T11:27:00,2,0,54,75,18.9,11,46,❄️
2025-12-01T11:27:00,3,0,36,49,20.9,5,70,🙂
2025-12-01T11:27:00,4,0,10,87,21.1,6,79,🚶
2025-12-01T11:27:00,5,0,39,91,19.4,12,51,❄️
2025-12-01T11:28:00,1,1,6,73,28.5,3,75,🔥
2025-12-01T11:28:00,2,1,85,87,25.6,8,43,🚶
2025-12-01T11:28:00,3,1,63,50,27.2,0,62,😐
2025-12-01T11:28:00,4,0,36,98,19.2,15,47,❄️
2025-12-01T11:28:00,5,0,34,75,30.5,0,63,🥵
2025-12-01T11:29:00,1,1,70,46,24.6,2,63,😐
2025-12-01T11:29:00,2,0,59,58,28.6,12,38,🔥
2025-12-01T11:29:00,3,1,49,41,26.3,13,47,🌀
2025-12-01T11:29:00,4,0,75,41,26.1,15,33,🌀
2025-12-01T11:29:00,5,2,82,62,18.8,6,43,⛔
2025-12-01T11:30:00,1,2,27,84,22.0,8,71,⛔
2025-12-01T11:30:00,2,2,20,65,26.1,11,62,⛔
2025-12-01T11:30:00,3,1,43,64,29.0,6,54,🔥
2025-12-01T11:30:00,4,2,62,74,27.5,0,61,⛔
2025-12-01T11:30:00,5,1,19,47,31.2,1,66,🥵
2025-12-01T11:31:00,1,1,65,54,29.0,6,45,🔥
2025-12-01T11:31:00,2,0,31,86,24.4,15,56,🌀
2025-12-01T11:31:00,3,1,11,96,25.7,15,60,🌀
2025-12-01T11:31:00,4,0,31,83,32.0,8,46,🥵
2025-12-01T11:31:00,5,2,27,89,27.8,10,56,⛔
2025-12-01T11:32:00,1,1,74,71,29.4,13,27,🔥
2025-12-01T11:32:00,2,2,20,57,31.7,9,49,⛔
2025-12-01T11:32:00,3,0,33,93,24.7,6,70,🚶
2025-12-01T11:32:00,4,1,85,45,23.7,8,49,🚶
2025-12-01T11:32:00,5,0,30,83,22.2,6,74,🚶
2025-12-01T11:33:00,1,1,37,56,32.0,10,40,🥵
2025-12-01T11:33:00,2,2,71,93,28.6,8,40,⛔
2025-12-01T11:33:00,3,0,68,74,26.1,3,58,😐
2025-12-01T11:33:00,4,1,62,99,23.0,0,75,🙂
2025-12-01T11:33:00,5,1,44,97,26.3,5,63,😐
2025-12-01T11:34:00,1,1,41,60,25.4,4,69,😐
2025-12-01T11:34:00,2,0,27,66,24.0,9,70,🚶
2025-12-01T11:34:00,3,1,55,99,24.0,12,53,🌀
2025-12-01T11:34:00,4,1,52,80,25.8,7,58,🚶
2025-12-01T11:34:00,5,1,17,80,31.1,7,56,🥵
2025-12-01T11:35:00,1,1,41,94,20.6,11,56,🌀
2025-12-01T11:35:00,2,1,73,57,24.2,12,45,🌀
2025-12-01T11:35:00,3,2,22,73,25.2,10,66,⛔
2025-12-01T11:35:00,4,0,25,82,27.6,15,49,🌀
2025-12-01T11:35:00,5,1,45,49,23.4,14,55,🌀
2025-12-01T11:36:00,1,0,68,83,25.5,3,59,😐
2025-12-01T11:36:00,2,2,84,66,25.1,8,45,⛔
2025-12-01T11:36:00,3,0,51,57,24.8,5,65,😐
2025-12-01T11:36:00,4,1,77,79,18.2,9,38,❄️
2025-12-01T11:36:00,5,0,79,67,19.2,1,55,❄️
2025-12-01T11:37:00,1,1,20,86,19.9,4,75,❄️
2025-12-01T11:37:00,2,2,82,67,27.7,3,47,⛔
2025-12-01T11:37:00,3,2,58,40,26.4,10,48,⛔
2025-12-01T11:37:00,4,1,73,74,17.0,3,47,🥶
2025-12-01T11:37:00,5,1,30,44,30.8,10,46,🥵
2025-12-01T11:38:00,1,1,69,45,23.2,8,57,🚶
2025-12-01T11:38:00,2,1,24,65,26.9,5,69,😐
2025-12-01T11:38:00,3,1,68,62,21.7,13,45,🌀
2025-12-01T11:38:00,4,1,79,87,31.3,6,32,🥵
2025-12-01T11:38:00,5,1,31,70,27.3,4,67,😐
2025-12-01T11:39:00,1,1,84,89,31.7,11,20,🥵
2025-12-01T11:39:00,2,0,5,82,17.3,3,75,🥶
2025-12-01T11:39:00,3,0,18,86,26.1,8,69,🚶
2025-12-01T11:39:00,4,1,10,57,29.1,11,57,🔥
2025-12-01T11:39:00,5,0,20,88,25.2,4,78,🙂
2025-12-01T11:40:00,1,2,80,94,29.4,7,36,⛔
2025-12-01T11:40:00,2,1,21,65,26.0,3,77,🙂
2025-12-01T11:40:00,3,1,21,50,26.6,2,77,🙂
2025-12-01T11:40:00,4,0,39,70,18.5,12,49,❄️
2025-12-01T11:40:00,5,0,73,97,21.9,14,42,🌀
2025-12-01T11:41:00,1,1,38,74,24.7,15,52,🌀
2025-12-01T11:41:00,2,1,45,54,28.7,13,41,🔥
2025-12-01T11:41:00,3,1,81,77,26.2,10,40,🚶
2025-12-01T11:41:00,4,1,70,86,31.8,14,20,🥵
2025-12-01T11:41:00,5,0,58,59,24.6,6,61,🚶
2025-12-01T11:42:00,1,0,30,67,25.8,13,56,🌀
2025-12-01T11:42:00,2,1,66,57,27.3,13,37,🌀
2025-12-01T11:42:00,3,1,32,60,25.0,13,57,🌀
2025-12-01T11:42:00,4,1,13,94,29.6,7,62,🔥
2025-12-01T11:42:00,5,1,28,47,29.7,11,48,🔥
2025-12-01T11:43:00,1,1,79,42,18.6,7,42,❄️
2025-12-01T11:43:00,2,0,6,50,27.6,1,81,🙂
2025-12-01T11:43:00,3,0,24,46,24.4,0,86,😎
2025-12-01T11:43:00,4,1,24,81,26.6,13,56,🌀
2025-12-01T11:43:00,5,2,48,82,22.1,9,61,⛔
2025-12-01T11:44:00,1,0,17,70,18.8,2,77,❄️
2025-12-01T11:44:00,2,0,35,90,31.3,15,34,🥵
2025-12-01T11:44:00,3,1,31,100,28.0,0,72,🙂
2025-12-01T11:44:00,4,0,78,87,17.2,12,29,🥶
2025-12-01T11:44:00,5,2,18,51,17.8,8,62,⛔
2025-12-01T11:45:00,1,0,24,55,22.8,11,70,🌀
2025-12-01T11:45:00,2,2,33,82,20.5,8,64,⛔
2025-12-01T11:45:00,3,1,11,84,20.1,9,70,🚶
2025-12-01T11:45:00,4,0,5,57,18.9,13,62,❄️
2025-12-01T11:45:00,5,0,29,55,30.3,9,50,🥵
2025-12-01T11:46:00,1,1,79,67,24.9,5,53,😕
2025-12-01T11:46:00,2,0,83,77,20.3,6,47,🚶
2025-12-01T11:46:00,3,0,34,54,27.9,7,59,🚶
2025-12-01T11:46:00,4,1,39,47,19.1,10,54,❄️
2025-12-01T11:46:00,5,1,8,44,27.5,7,70,🚶
2025-12-01T11:47:00,1,1,5,40,25.7,9,73,🚶
2025-12-01T11:47:00,2,0,24,41,20.5,3,77,🙂
2025-12-01T11:47:00,3,2,64,48,17.1,5,47,⛔
2025-12-01T11:47:00,4,2,38,51,19.1,4,65,⛔
2025-12-01T11:47:00,5,0,67,61,30.8,14,24,🥵
2025-12-01T11:48:00,1,1,14,74,27.2,7,69,🚶
2025-12-01T11:48:00,2,0,29,89,31.2,14,38,🥵
2025-12-01T11:48:00,3,0,41,71,27.7,12,47,🌀
2025-12-01T11:48:00,4,0,37,64,19.0,4,66,❄️
2025-12-01T11:48:00,5,0,72,49,20.0,15,35,🌀
2025-12-01T11:49:00,1,1,43,94,30.5,12,38,🥵
2025-12-01T11:49:00,2,1,25,51,21.1,6,73,🚶
